source,address,url,rent_eur,summary,beds,baths,furnished
daft.ie,"Sullivan Street, North Circular Road, Arbour Hill, Dublin 7",https://www.daft.ie/for-rent/house-sullivan-street-north-circular-road-arbour-hill-dublin-7/6324076,2800,,2,1,Unknown
daft.ie,"The Dargle, Prospect Hill, Finglas, Dublin 11",https://www.daft.ie/for-rent/apartment-the-dargle-prospect-hill-finglas-dublin-11/6330246,2034,,2,2,Unknown
daft.ie,"3 Shea's Court, Manor Street, Dublin 7, D07 CX20, Stoneybatter, Dublin 7",https://www.daft.ie/for-rent/apartment-3-sheas-court-manor-street-dublin-7-d07-cx20-stoneybatter-dublin-7/6329945,2200,,1,1,Unknown
daft.ie,"Westminster Lodge, Bray Road, Foxrock, Dublin 18",https://www.daft.ie/for-rent/property-westminster-lodge-bray-road-foxrock-co-dublin/6329719,4160,,5,2,Unknown
daft.ie,"Belvedere Road, Dublin 1",https://www.daft.ie/for-rent/apartment-belvedere-road-dublin-1/6329699,1967,,1,1,Unknown
daft.ie,"The Pines, Herbert Park Lane, Ballsbridge, Dublin 4",https://www.daft.ie/for-rent/apartment-the-pines-herbert-park-lane-ballsbridge-dublin-4/6329493,3400,,2,1,Unknown
daft.ie,"33 Rathdown Road, Dublin 7",https://www.daft.ie/for-rent/apartment-33-rathdown-road-dublin-7/6329495,1600,,1,1,Unknown
daft.ie,"Palmerston Gardens, Dublin 6, Dartry, Dublin 6",https://www.daft.ie/for-rent/house-palmerston-gardens-dublin-6-dartry-dublin-6/6329348,7582,,5,2,Unknown
daft.ie,"103 Beech Park, Lucan, Co. Dublin, Lucan, Co. Dublin",https://www.daft.ie/for-rent/house-103-beech-park-lucan-co-dublin/6329365,3900,,4,2,Unknown
daft.ie,"30 Priory Avenue, Stillorgan, Blackrock, Stillorgan, Co. Dublin",https://www.daft.ie/for-rent/house-30-priory-avenue-stillorgan-blackrock-stillorgan-co-dublin/6329441,4140,,4,2,Unknown
daft.ie,"Church Road East Wall Dublin 3, East Wall, Dublin 3",https://www.daft.ie/for-rent/studio-apartment-church-road-east-wall-dublin-3/6329199,1700,,1,1,Unknown
daft.ie,"Apartment, Westland Square, Dublin 2",https://www.daft.ie/for-rent/apartment-apartment-westland-square-dublin-2/6329218,2100,,1,1,Unknown
daft.ie,"Apartment 1, Derrynane House, 77 Dorset Street Lower, Dublin 1",https://www.daft.ie/for-rent/apartment-apartment-1-derrynane-house-77-dorset-street-lower-dublin-1/6329259,2325,,2,1,Unknown
daft.ie,"Apt 15, The Oak, Clonshaugh Woods, D17 WY42, Clonshaugh, Dublin 17",https://www.daft.ie/for-rent/apartment-apt-15-the-oak-clonshaugh-woods-d17-wy42-clonshaugh-dublin-17/6329296,2345,,2,1,Unknown
daft.ie,"Blackditch Road, Ballyfermot, Dublin 10",https://www.daft.ie/for-rent/house-blackditch-road-ballyfermot-dublin-10/6329201,2311,,2,1,Unknown
daft.ie,"Mountjoy Square South, Dublin 1",https://www.daft.ie/for-rent/apartment-mountjoy-square-south-dublin-1/6329084,1900,,1,1,Unknown
daft.ie,"Belfry Hall, Citywest, Co. Dublin",https://www.daft.ie/for-rent/apartment-belfry-hall-citywest-co-dublin/6328947,1805,,2,2,Unknown
daft.ie,"South Circular Road, Dublin 8",https://www.daft.ie/for-rent/apartment-south-circular-road-dublin-8/6329010,2030,,1,1,Unknown
daft.ie,"5 Fairfield Court, Dublin 4, Sandymount, Dublin 4",https://www.daft.ie/for-rent/apartment-5-fairfield-court-dublin-4-sandymount-dublin-4/6328845,2400,,2,1,Unknown
daft.ie,"Saint Brigids Grove, Dublin 5, Killester, Dublin 5",https://www.daft.ie/for-rent/house-saint-brigids-grove-dublin-5-killester-dublin-5/6328802,1723,,3,3,Unknown
daft.ie,"Ivy Exchange, Parnell Street, Dublin 1, DUBLIN",https://www.daft.ie/for-rent/apartment-ivy-exchange-parnell-street-dublin-1/6328865,1593,,1,1,Unknown
daft.ie,"Tuskar Rock, Custom House Harbour Apartments, Dublin 1",https://www.daft.ie/for-rent/apartment-tuskar-rock-custom-house-harbour-apartments-dublin-1/6328834,2100,,2,1,Unknown
daft.ie,"Block 9B, Tallaght Cross West, Tallaght, Dublin 24",https://www.daft.ie/for-rent/apartment-block-9b-tallaght-cross-west-tallaght-dublin-24/6328790,1955,,1,1,Unknown
daft.ie,"Leinster Street East, Dublin 3, North Strand",https://www.daft.ie/for-rent/house-leinster-street-east-dublin-3-north-strand-dublin-3/6328782,2100,,1,1,Unknown
daft.ie,"Millrace Garden, Saggart, Co. Dublin",https://www.daft.ie/for-rent/apartment-millrace-garden-saggart-co-dublin/6328743,2675,,3,2,Unknown
daft.ie,"Apartment 196, Bracken Hill, Dublin 18",https://www.daft.ie/for-rent/apartment-apartment-196-bracken-hill-ballinteer-dublin-16/6328656,2500,,2,2,Unknown
daft.ie,"Beechfield Road, Dublin 12, Walkinstown, Dublin 12",https://www.daft.ie/for-rent/house-beechfield-road-dublin-12-walkinstown-dublin-12/6328601,3500,,4,2,Unknown
daft.ie,"Main Street,Clongriffin,Dublin 13, Clongriffin, Dublin 13",https://www.daft.ie/for-rent/apartment-main-street-clongriffin-dublin-13-clongriffin-dublin-13/6327804,2700,,2,2,Unknown
daft.ie,"Cambridge Villas, Ranelagh, Dublin 6",https://www.daft.ie/for-rent/studio-apartment-cambridge-villas-ranelagh-dublin-6/6328111,1790,,1,1,Unknown
daft.ie,"Apartment 6, The Printworks, Temple Bar, Dublin 2",https://www.daft.ie/for-rent/apartment-apartment-6-the-printworks-temple-bar-dublin-2/6328373,5400,,2,1,Unknown
daft.ie,"Lanesborough Court, Finglas, Dublin 11",https://www.daft.ie/for-rent/apartment-lanesborough-court-finglas-dublin-11/6328410,2175,,2,1,Unknown
daft.ie,"New Row Place, New Row South *** 4 MONTHS ONLY ***, Dublin 8",https://www.daft.ie/for-rent/apartment-new-row-place-new-row-south-4-months-only-dublin-8/6328253,2316,,2,1,Unknown
daft.ie,"O'Connell Street, Dublin 1",https://www.daft.ie/for-rent/apartment-oconnell-street-dublin-1/6328153,2850,,2,1,Unknown
daft.ie,"318 Block 17b, Marina Village, Malahide, Co. Dublin",https://www.daft.ie/for-rent/apartment-318-block-17b-marina-village-malahide-co-dublin/6328247,2800,,2,2,Unknown
daft.ie,"Brighton Avenue, Rathgar, Dublin 6",https://www.daft.ie/for-rent/apartment-garville-avenue-upper-rathgar-dublin-6/6328260,1850,,1,1,Unknown
daft.ie,"Sandyhill Gardens, Ballymun, Dublin 11",https://www.daft.ie/for-rent/house-sandyhill-gardens-ballymun-dublin-11/6328176,2226,,3,1,Unknown
daft.ie,"Belarmine Walk, Dublin 18, Stepaside, Dublin 18",https://www.daft.ie/for-rent/house-belarmine-walk-dublin-18-stepaside-dublin-18/6327949,3200,,3,3,Unknown
daft.ie,"Apartment 1, 108 Philipsburgh Avenue, Fairview, Dublin 3",https://www.daft.ie/for-rent/apartment-apartment-1-108-philipsburgh-avenue-fairview-dublin-3/6327854,1942,,1,1,Unknown
daft.ie,"The Pines, Herbert Park Lane, Ballsbridge, Dublin 4",https://www.daft.ie/for-rent/apartment-the-pines-herbert-park-lane-ballsbridge-dublin-4/6327611,4500,,3,2,Unknown
daft.ie,"Prussia Street **6 Month Lease**, Dublin 7",https://www.daft.ie/for-rent/apartment-prussia-street-6-month-lease-dublin-7/6327686,1430,,1,1,Unknown
daft.ie,"Hampton Square, Dublin 7",https://www.daft.ie/for-rent/apartment-hampton-square-dublin-7/6327604,2600,,2,1,Unknown
daft.ie,"Greenview, Seabrook Manor, Portmarnock, Co. Dublin",https://www.daft.ie/for-rent/apartment-greenview-seabrook-manor-portmarnock-co-dublin/6327585,2300,,2,2,Unknown
daft.ie,"Whatley Hall, Huntstown, Dublin 15",https://www.daft.ie/for-rent/apartment-whatley-hall-huntstown-dublin-15/6327466,2550,,2,2,Unknown
daft.ie,"The Water Rill, Malahide, Co. Dublin",https://www.daft.ie/for-rent/apartment-the-water-rill-malahide-co-dublin/6327265,2200,,2,1,Unknown
daft.ie,"Red Arches Road, The Coast, Baldoyle, Dublin 13",https://www.daft.ie/for-rent/house-red-arches-road-the-coast-baldoyle-dublin-13/6327165,2380,,3,2,Unknown
daft.ie,"3 Bedroom House, Larkfield Grove, Dublin 6w, Harold's Cross, Dublin 6W",https://www.daft.ie/for-rent/house-3-bedroom-house-larkfield-grove-dublin-6w-harolds-cross-dublin-6w/6327116,2950,,3,2,Unknown
daft.ie,"48 Tayleurs Point, Rush, Rush, Co. Dublin",https://www.daft.ie/for-rent/apartment-48-tayleurs-point-rush-rush-co-dublin/6327032,2200,,2,1,Unknown
daft.ie,"Apartment 7, Má Tuire, Mount Merrion, Co. Dublin",https://www.daft.ie/for-rent/apartment-apartment-7-m-tuire-mount-merrion-co-dublin/6326910,2400,,2,2,Unknown
daft.ie,"Saint Josephs, Channel Road, Rush, Co. Dublin",https://www.daft.ie/for-rent/house-saint-josephs-channel-road-rush-co-dublin/6326822,3000,,4,1,Unknown
daft.ie,"10 Montini Road, Bayside, Dublin 13",https://www.daft.ie/for-rent/house-10-montini-road-bayside-dublin-13/6326587,2200,,2,2,Unknown
daft.ie,"Trimbleston, Goatstown Road, Goatstown, Dublin 14",https://www.daft.ie/for-rent/house-trimbleston-goatstown-road-goatstown-dublin-14/6326499,4500,,4,4,Unknown
daft.ie,"The Ash, Rathfarnham, Dublin 14",https://www.daft.ie/for-rent/apartment-the-ash-rathfarnham-dublin-14/6326462,2400,,2,2,Unknown
daft.ie,"Apartment 15, Aubrey, Quinn's Road, Shankill, Dublin 18",https://www.daft.ie/for-rent/apartment-apartment-15-aubrey-quinns-road-shankill-dublin-18/6326379,2500,,2,2,Unknown
daft.ie,"Sandyhill Gardens, Ballymun, Dublin 11",https://www.daft.ie/for-rent/house-sandyhill-gardens-ballymun-dublin-11/6326095,2226,,3,1,Unknown
daft.ie,"Bruach Na Mara,187 Seafield Road East,Dublin 3, Clontarf, Dublin 3",https://www.daft.ie/for-rent/apartment-bruach-na-mara-187-seafield-road-east-dublin-3-clontarf-dublin-3/6326037,2600,,2,2,Unknown
daft.ie,"The Berkeley Block, Pembroke Square, Grand Canal Dock, Dublin 4",https://www.daft.ie/for-rent/apartment-the-berkeley-block-pembroke-square-grand-canal-dock-dublin-4/6325784,2215,,2,2,Unknown
daft.ie,"Boroimhe Birches, Swords, Swords, Co. Dublin",https://www.daft.ie/for-rent/apartment-boroimhe-birches-swords-swords-co-dublin/6325858,2125,,2,2,Unknown
daft.ie,"Apartment 261, Premier Square, Finglas, Dublin 11",https://www.daft.ie/for-rent/apartment-apartment-261-premier-square-finglas-dublin-11/6325548,2800,,3,2,Unknown
daft.ie,"Apartment,Clearwater Court South,Royal Canal Park,Dublin 15, Royal Canal Park, Dublin 15",https://www.daft.ie/for-rent/apartment-apartment-clearwater-court-south-royal-canal-park-dublin-15-royal-canal-park-dublin-15/6325101,2050,,1,1,Unknown
daft.ie,"8 Deerpark View, Kiltipper, Dublin 24, Kiltipper, Dublin 24",https://www.daft.ie/for-rent/house-8-deerpark-view-kiltipper-dublin-24-kiltipper-dublin-24/6325100,2855,,3,2,Unknown
daft.ie,"Orwell gardens, Dartry, Dublin 6",https://www.daft.ie/for-rent/house-28-orwell-gardens-dublin-14-dartry-dublin-6/6324821,4000,,3,3,Unknown
daft.ie,"Rathmines Road Upper, Rathmines, Dublin 6",https://www.daft.ie/for-rent/apartment-rathmines-road-upper-rathmines-dublin-6/6324795,10000,,4,4,Unknown
daft.ie,"38 Mount Carmel Road, Dublin 14, Goatstown, Dublin 14",https://www.daft.ie/for-rent/house-38-mount-carmel-road-dublin-14-goatstown-dublin-14/6324714,3500,,3,1,Unknown
daft.ie,"80 Adamstown Avenue, Adamstown, Lucan, Adamstown, Co. Dublin",https://www.daft.ie/for-rent/property-80-adamstown-avenue-adamstown-lucan-adamstown-co-dublin/6314075,2500,,2,3,Unknown
daft.ie,"90 Elm Mount Avenue, Beaumont, Beaumont, Dublin 9",https://www.daft.ie/for-rent/studio-apartment-90-elm-mount-avenue-beaumont-beaumont-dublin-9/6323096,1200,,1,1,Unknown
daft.ie,"Apt 38, Block A, The Weir, D20 KW11, Chapelizod, Dublin 20",https://www.daft.ie/for-rent/apartment-apt-38-block-a-the-weir-d20-kw11-chapelizod-dublin-20/6324519,2250,,2,2,Unknown
daft.ie,"Apt 12, The Beeches, D17 P862, Clonshaugh, Dublin 17",https://www.daft.ie/for-rent/apartment-apartment-12-the-beeches-d17-p862-clonshaugh-dublin-17/6324545,2095,,2,1,Unknown
daft.ie,"Hyde Square, South Circular Road, Dublin 8",https://www.daft.ie/for-rent/apartment-hyde-square-south-circular-road-dublin-8/6323995,2000,,1,1,Unknown
daft.ie,"Waterville,Dublin 15, Ballycoolin, Dublin 15",https://www.daft.ie/for-rent/apartment-waterville-dublin-15-ballycoolin-dublin-15/6321412,4125,,4,2,Unknown
daft.ie,"SHORT TERM LET ONLY at Luttrellstown Way, Castleknock, Dublin 15",https://www.daft.ie/for-rent/house-short-term-let-only-at-luttrellstown-way-castleknock-dublin-15/6323783,1950,,3,2,Unknown
daft.ie,"The Palms, Dublin 14, Mount Merrion, Co. Dublin",https://www.daft.ie/for-rent/house-the-palms-dublin-14-mount-merrion-co-dublin/6323838,3400,,2,3,Unknown
daft.ie,"Leo Street, Phibsborough, Dublin 7",https://www.daft.ie/for-rent/house-leo-street-phibsborough-dublin-7/6323378,2350,,2,1,Unknown
daft.ie,"Brighton Lodge, Foxrock, Dublin 18",https://www.daft.ie/for-rent/house-brighton-lodge-foxrock-dublin-18/6323189,2800,,2,1,Unknown
daft.ie,"16 Merton Crescent, Mount Saint Annes, Milltown, Dublin 6",https://www.daft.ie/for-rent/house-16-merton-crescent-mount-saint-annes-milltown-dublin-6/6323123,5533,,5,6,Unknown
daft.ie,"Greenmount House, Ticknock Road, Sandyford, Dublin 18",https://www.daft.ie/for-rent/house-greenmount-house-ticknock-road-sandyford-dublin-18/6322564,3000,,5,3,Unknown
daft.ie,"Colberts Fort, Dublin 24, Tallaght, Dublin 24",https://www.daft.ie/for-rent/house-colberts-fort-dublin-24-tallaght-dublin-24/6322901,3069,,3,3,Unknown
daft.ie,"Crofton Hall, Diswellstown Lawn, Castleknock, Dublin 15",https://www.daft.ie/for-rent/apartment-crofton-hall-diswellstown-lawn-castleknock-dublin-15/6322783,3000,,3,2,Unknown
daft.ie,"The Waterside, Grand Canal Dock, Dublin 4",https://www.daft.ie/for-rent/apartment-the-waterside-grand-canal-dock-dublin-4/6322295,2400,,2,1,Unknown
daft.ie,"Monastery Gate Avenue, Clondalkin, Dublin 22",https://www.daft.ie/for-rent/house-monastery-gate-avenue-clondalkin-dublin-22/6322274,2754,,3,3,Unknown
daft.ie,"3 Dun Gaoithe Hall, Dun Gaoithe Heights, Sandyford, Dublin 18",https://www.daft.ie/for-rent/apartment-5-dun-gaoithe-hall-dun-gaoithe-heights-sandyford-dublin-18/6322174,2365,,2,2,Unknown
daft.ie,"Beauvale Park, Beaumont, Dublin 9",https://www.daft.ie/for-rent/studio-apartment-beauvale-park-beaumont-dublin-9/6322089,1300,,1,1,Unknown
daft.ie,"Chieftainâ€™s Drive, Balbriggan, Co. Dublin",https://www.daft.ie/for-rent/house-chieftain-s-drive-balbriggan-co-dublin/6322212,1800,,3,3,Unknown
daft.ie,"Orwell Hall, Marianella, Rathgar, Dublin 6, DUBLIN",https://www.daft.ie/for-rent/apartment-orwell-hall-marianella-rathgar-dublin-6/6322127,2910,,2,2,Unknown
daft.ie," Shrewsbury Square, Sandymount, Dublin 4",https://www.daft.ie/for-rent/apartment--shrewsbury-square-sandymount-dublin-4/6322076,5100,,3,2,Unknown
daft.ie,"3 St. Johns, Park Avenue, Dublin 4",https://www.daft.ie/for-rent/house-3-st-johns-park-avenue-dublin-4/6321900,2703,,2,1,Unknown
daft.ie,"Dunluce, Anglesea Road, Ballsbridge, Dublin 4",https://www.daft.ie/for-rent/apartment-dunluce-anglesea-road-ballsbridge-dublin-4/6321958,6000,,3,3,Unknown
daft.ie,"Ballymun Road, Glasnevin, Whitehall, Dublin 9",https://www.daft.ie/for-rent/apartment-ballymun-road-glasnevin-whitehall-dublin-9/6321685,1495,,1,1,Unknown
daft.ie,"Apartment 104, The Cubes 1, Beacon South Quarter, Sandyford, Dublin 18",https://www.daft.ie/for-rent/apartment-apartment-104-the-cubes-1-beacon-south-quarter-sandyford-dublin-18/6321494,1967,,2,2,Unknown
daft.ie,"The Waterside, Grand Canal Dock, Dublin 4",https://www.daft.ie/for-rent/apartment-the-waterside-grand-canal-dock-dublin-4/6321788,2600,,2,2,Unknown
daft.ie,"126 Holywell Rise, Swords, Co. Dublin",https://www.daft.ie/for-rent/apartment-126-holywell-rise-swords-co-dublin/6321317,2350,,2,2,Unknown
daft.ie,"10 Fey Yerra, Leopardstown Road, Foxrock, Dublin 18",https://www.daft.ie/for-rent/house-10-fey-yerra-leopardstown-road-foxrock-dublin-18/6321243,3000,,3,2,Unknown
daft.ie,"15 The Orchard, Carpenterstown Road D15 AH76, Coolmine, Dublin 15",https://www.daft.ie/for-rent/apartment-15-the-orchard-carpenterstown-road-coolmine-dublin-15/6320772,2100,,2,1,Unknown
daft.ie,"95 White Oaks, Roebuck Road, Clonskeagh, Dublin 14",https://www.daft.ie/for-rent/apartment-95-white-oaks-roebuck-road-clonskeagh-dublin-14/6320553,2500,,2,1,Unknown
daft.ie,"78 White Oaks, Roebuck Road, Clonskeagh, Dublin 14",https://www.daft.ie/for-rent/apartment-78-white-oaks-roebuck-road-clonskeagh-dublin-14/6320530,3000,,3,2,Unknown
daft.ie,"143 Merrion Road, Ballsbridge, Dublin 4",https://www.daft.ie/for-rent/apartment-143-merrion-road-dublin-4/6320484,4000,,2,2,Unknown
daft.ie," Larkfield View, Dublin 18, Leopardstown, Dublin 18",https://www.daft.ie/for-rent/house-17-larkfield-view-clay-farm-leopardstown-dublin-18/6320829,3750,,3,3,Unknown
daft.ie,"65 Holywell Drive, Swords, Kinsealy, Co. Dublin",https://www.daft.ie/for-rent/apartment-65-holywell-drive-swords-kinsealy-co-dublin/6312753,2400,,2,2,Unknown
daft.ie,"79 Cashel Road, Crumlin, Crumlin, Dublin 12",https://www.daft.ie/for-rent/house-79-cashel-road-crumlin-crumlin-dublin-12/6320418,1650,,2,1,Unknown
daft.ie,"Meath Square, Dublin 8, The Coombe, Dublin 8",https://www.daft.ie/for-rent/house-meath-square-dublin-8-the-coombe-dublin-8/6320375,2650,,1,1,Unknown
daft.ie,"2 Eden Road Lower, Sandycove, Co. Dublin, Glasthule, Co. Dublin",https://www.daft.ie/for-rent/property-2-eden-road-lower-sandycove-co-dublin-glasthule-co-dublin/6265035,3500,,3,2,Unknown
daft.ie,"61 Park Drive Avenue, Castleknock, Dublin 15, Castleknock, Dublin 15",https://www.daft.ie/for-rent/house-61-park-drive-avenue-castleknock-dublin-15-castleknock-dublin-15/6320374,2624,,3,1,Unknown
daft.ie,"Aungier Street,Dublin 2, Dublin 2",https://www.daft.ie/for-rent/apartment-aungier-street-dublin-2-dublin-2/6224687,2500,,1,1,Unknown
daft.ie,"Apartment 5, Crescent House D03 A147, Clontarf, Dublin 3",https://www.daft.ie/for-rent/apartment-apartment-5-crescent-house-clontarf-dublin-3/6314884,1775,,1,1,Unknown
daft.ie,"Apartment 115, Inishtrahull, Custom House Harbour Apartments",https://www.daft.ie/for-rent/apartment-115-custom-house-harbour-ifsc-dublin-1-ifsc-dublin-1/6305842,2618,,2,1,Unknown
daft.ie,"Stone Park, Trees Road Upper, Mount Merrion, Co. Dublin",https://www.daft.ie/for-rent/house-stone-park-trees-road-upper-mount-merrion-co-dublin/6301124,5000,,4,3,Unknown
daft.ie,"Bradogue Court, Annamoe Road, Dublin 7",https://www.daft.ie/for-rent/apartment-bradogue-court-annamoe-road-dublin-7/6320102,2179,,2,2,Unknown
daft.ie,"Holywell Rise, Swords, Co. Dublin",https://www.daft.ie/for-rent/apartment-holywell-rise-swords-co-dublin/6319930,1834,,1,1,Unknown
daft.ie,"Larkfield Square, Lucan, Co. Dublin",https://www.daft.ie/for-rent/apartment-larkfield-square-lucan-co-dublin/6303426,2225,,2,2,Unknown
daft.ie,"Apartment 104, Westland Square, Dublin 2",https://www.daft.ie/for-rent/apartment-apartment-westland-square-dublin-2/6319754,2700,,2,1,Unknown
daft.ie,"2 Killeen Mews, Saint Margaret's Avenue, Malahide, Co. Dublin",https://www.daft.ie/for-rent/house-2-killeen-mews-saint-margarets-avenue-malahide-co-dublin/6319723,2600,,3,2,Unknown
daft.ie,"Meadowbank, Rathgar, Dublin 6",https://www.daft.ie/for-rent/house-meadowbank-rathgar-dublin-6/6310634,750,,2,2,Unknown
daft.ie,"Offington Avenue, Sutton, Sutton, Dublin 13",https://www.daft.ie/for-rent/house-offington-avenue-sutton-sutton-dublin-13/6303194,3500,,3,2,Unknown
daft.ie,"Leopardstown & Dublin 2, Leopardstown, Dublin 18",https://www.daft.ie/for-rent/apartment-leopardstown-dublin-2-leopardstown-dublin-18/6317181,850,,2,2,Unknown
daft.ie,"Molyneux Home, Dublin 6",https://www.daft.ie/for-rent/house-molyneux-home-dublin-6/6319202,3800,,3,2,Unknown
daft.ie,"Oldbridge Glen, Lucan, Co. Dublin",https://www.daft.ie/for-rent/house-oldbridge-glen-lucan-co-dublin/6319299,4000,,4,2,Unknown
daft.ie,"Carricail, Dublin 18, Carrickmines, Dublin 18",https://www.daft.ie/for-rent/apartment-23-carric-il-dublin-18-cabinteely-dublin-18/6250842,3000,,2,2,Unknown
daft.ie,"Apt 6, The Academy, D12 X392, Park West, Dublin 12",https://www.daft.ie/for-rent/apartment-apartment-6-the-academy-park-west-pointe-yeats-way-d12-x392-park-west-dublin-12/6316275,2350,,2,2,Unknown
daft.ie,"College View, Ballymun, Dublin 11",https://www.daft.ie/for-rent/apartment-college-view-ballymun-dublin-11/6318995,2250,,2,2,Unknown
daft.ie,"Apt 173, Bachelors Walk Apartments, D01 Y447, Dublin 1",https://www.daft.ie/for-rent/apartment-apt-173-bachelors-walk-apartments-d01-y447-dublin-1/6318935,1795,,1,1,Unknown
daft.ie,"73 Shrewsbury, Ballsbridge, Dublin 4, Ballsbridge, Co. Dublin",https://www.daft.ie/for-rent/house-73-shrewsbury-ballsbridge-dublin-4-ballsbridge-dublin-4/6285183,5000,,3,2,Unknown
daft.ie,"Sea View Embassy House, Dublin, Ireland, Dublin 1, Dalkey, Co. Dublin",https://www.daft.ie/for-rent/apartment-sea-view-embassy-house-dublin-1/6318760,15995,,6,6,Unknown
daft.ie,"Donnybrook Gardens, Co. Dublin, Donnybrook, Dublin 4",https://www.daft.ie/for-rent/apartment-donnybrook-gardens-donnybrook-gardens-donnybrook-dublin-4/6318762,8995,,3,2,Unknown
daft.ie,"The Mews House, Tivoli Terrace Dun Laoghaire, Co. Dublin, Dun Laoghaire, Co. Dublin",https://www.daft.ie/for-rent/house-the-mews-house-tivoli-terrace-dun-laoghaire-dun-laoghaire-co-dublin/6318767,1895,,1,1,Unknown
daft.ie,"129 Beauvale Park, Dublin 5, Beaumont, Dublin 9",https://www.daft.ie/for-rent/house-129-beauvale-park-dublin-5-beaumont-dublin-9/6318550,255,,1,1,Unknown
daft.ie,"Christchurch Square, Back Lane, Dublin 8, Christchurch, Dublin 8",https://www.daft.ie/for-rent/apartment-christchurch-square-back-lane-dublin-8-christchurch-dublin-8/6283502,650,,2,1,Unknown
daft.ie,"10 Glenamuck Cottages, Carrickmines, Dublin 18",https://www.daft.ie/for-rent/house-10-glenamuck-cottages-carrickmines-dublin-18/6318013,3250,,4,1,Unknown
daft.ie,"4 Buckingham Street Lower, Dublin 1",https://www.daft.ie/for-rent/apartment-4-buckingham-street-lower-dublin-1/6317859,2100,,1,1,Unknown
daft.ie,"Cambridge Villas, Rathmines, Dublin 6",https://www.daft.ie/for-rent/apartment-cambridge-villas-ranelagh-dublin-6/6295436,2100,,1,1,Unknown
daft.ie,"Keane Hall, Collegewood, Castleknock, Dublin 15",https://www.daft.ie/for-rent/apartment-keane-hall-collegewood-castleknock-dublin-15/6316816,2100,,2,2,Unknown
daft.ie,"THE SWIFT, TASSAGARD GREENS, GARTERS LANE, SAGGART, Saggart, Co. Dublin",https://www.daft.ie/for-rent/property-the-swift-tassagard-greens-garters-lane-saggart-saggart-co-dublin/6289237,2350,,2,2,Unknown
daft.ie,"harcourt mews upper camden street, Dublin 2",https://www.daft.ie/for-rent/apartment-harcourt-mews-upper-camden-street-dublin-2/6317699,2200,,1,1,Unknown
daft.ie,"Apartment 47, The Dock Mill, Grand Mill Quay, Grand Canal Dock, Dublin 4",https://www.daft.ie/for-rent/apartment-apartment-47-the-dock-mill-grand-mill-quay-grand-canal-dock-dublin-4/6317651,3200,,2,1,Unknown
daft.ie,"88 Saint Peter's Terrace, Howth, Howth, Dublin 13",https://www.daft.ie/for-rent/house-88-saint-peters-terrace-howth-howth-dublin-13/6299075,2300,,3,1,Unknown
daft.ie,"Forbes Quay, Grand Canal Dock, Dublin 2",https://www.daft.ie/for-rent/apartment-forbes-quay-grand-canal-dock-dublin-2/6317512,4350,,3,2,Unknown
daft.ie,"Apartment 145, Kish, Custom House Harbour Apartments, IFSC, Dublin 1",https://www.daft.ie/for-rent/apartment-apartment-145-kish-custom-house-harbour-apartments-ifsc-dublin-1/6316722,2700,,2,1,Unknown
daft.ie,"Northumberland Avenue, Dun Laoghaire, Dun Laoghaire, Co. Dublin",https://www.daft.ie/for-rent/house-northumberland-avenue-dun-laoghaire-dun-laoghaire-co-dublin/6291346,4000,,3,3,Unknown
daft.ie,"Clifden Court,Ellis Quay,Dublin 7, Arbour Hill, Dublin 7",https://www.daft.ie/for-rent/apartment-clifden-court-ellis-quay-dublin-7-arbour-hill-dublin-7/6317331,2100,,1,1,Unknown
daft.ie,"Naas Road, Bluebell, Dublin 12",https://www.daft.ie/for-rent/house-naas-road-bluebell-dublin-12/6316875,24000,,26,8,Unknown
daft.ie,"Balbriggan Street, Skerries, Co. Dublin",https://www.daft.ie/for-rent/house-balbriggan-street-skerries-co-dublin/6316789,2500,,2,1,Unknown
daft.ie,"Apartment 5, 45 Phibsborough Road, Dublin 7",https://www.daft.ie/for-rent/studio-apartment-apartment-5-45-phibsborough-road-dublin-7/6316842,1600,,1,1,Unknown
daft.ie,"Apartment 35, Papworth Hall, Cabinteely, Dublin 18",https://www.daft.ie/for-rent/apartment-apartment-35-papworth-hall-cabinteely-dublin-18/6269517,2900,,2,2,Unknown
daft.ie,"St. Josephâ€™s Parade, Phibsborough, Dublin 7",https://www.daft.ie/for-rent/house-st-joseph-s-parade-phibsborough-dublin-7/6316715,2350,,2,1,Unknown
daft.ie,"Moyville,Rathfarnham,Dublin 16, Ballyboden, Dublin 16",https://www.daft.ie/for-rent/house-moyville-rathfarnham-dublin-16-ballyboden-dublin-16/6311734,4000,,5,2,Unknown
daft.ie,"Block A, Sutton, Dublin 13",https://www.daft.ie/for-rent/apartment-block-a-sutton-dublin-13/6316345,2400,,2,1,Unknown
daft.ie,"Block A, Sutton, Dublin 13",https://www.daft.ie/for-rent/property-block-a-sutton-co-dublin/6316194,2350,,2,1,Unknown
daft.ie,"8 Woodview Park, Castleknock, Dublin 15, Navan Road (D7), Dublin 7",https://www.daft.ie/for-rent/house-8-woodview-park-castleknock-dublin-15-navan-road-d7-dublin-7/6300041,3200,,3,2,Unknown
daft.ie,"Apartment 89, Adelaide Square, Dublin 8",https://www.daft.ie/for-rent/apartment-apartment-89-adelaide-square-dublin-8/6316350,5250,,3,3,Unknown
